TEACHER_ID,TEACHER_NAME,START_YEAR,YEARS_OF_SERVICE,SCHOOL_ID
3321,Diane Mooney,2003,16,57706
4003,Brittney Taylor,2007,24,85543
6071,Steven Martinez,2008,18,96143
8646,James Jones,2004,22,46700
2177,Mark Baird,2008,15,36479
7022,Deanna Keith,2001,21,35602
8142,Ryan Washington,2008,23,34402
5394,Kristen Ellis,2000,18,43916
9929,William Cooper,2001,15,36962
230,Alicia Le,2000,20,79244
6992,Katherine Phillips,2001,20,83484
9882,Michelle Nguyen,2009,15,97914
453,William Lee,2003,16,68858
8923,Derek Davidson,2006,16,34218
4184,Jessica Valentine,2000,16,47734
1853,Juan Johnson,2002,15,46825
6138,Kaylee Fletcher,2008,17,41442
6468,Thomas Sheppard,2004,18,21046
9903,Daniel Williams,2001,15,40688
5293,Dustin Robinson,2007,15,30165
9167,Mario Nelson,2002,23,24011
2135,Tanya Murphy,2008,20,87483
4105,Brad Howell,2000,20,6246
6220,Michael Spencer,2004,24,35665
9878,Rachael Cole,2004,18,89803
9823,Jeffrey Garrett,2004,22,49272
3634,Carlos Thompson,2000,19,83055
7248,Alyssa Moore,2006,20,57977
5610,Lauren Jackson,2002,17,5650
8888,Jeremy Jones,2005,22,73466
9668,Dylan Carlson,2005,21,59510
3235,Omar Wilson,2007,24,99808
5976,William Hudson,2006,23,59531
7849,Brianna Wright,2009,19,58474
7226,Rebecca Lee,2004,21,15559
3183,Linda Mills,2009,17,68762
4381,Daryl Green,2003,20,60516
1981,Steven Harper,2009,23,21231
3717,Rachel Cook,2009,21,67070
7437,Ryan Wilson,2008,15,93175
1796,Crystal Guerra,2004,24,98510
4704,Danny Pace,2008,21,1359
6026,Monica Knox,2003,17,62831
9451,Ralph Nguyen,2007,18,8780
4744,Rebecca Douglas,2006,18,74235
7076,Jessica Phillips,2003,23,55883
6814,Tanner Johnson,2008,19,4575
638,Shelby Simpson,2007,20,40377
5223,Ariel Mccullough,2005,19,19601
9207,Janet Norton,2008,17,40518
5973,Jessica Lowery,2003,16,50388
8580,Alexis King,2009,19,21286
2251,Timothy Franco,2002,21,71674
3802,Nathan Lowe,2000,22,90656
9574,Julie Porter,2005,15,18922
4682,Kelsey Rodriguez,2004,21,67349
4706,Samuel Lee,2007,23,48796
8426,Tiffany Dean,2007,22,36397
2559,Steven Ferguson,2005,23,21637
7538,Robert Diaz,2000,21,65058
4077,Jennifer Graves,2002,21,15590
5577,Diana Patterson,2007,24,10505
148,Daniel Sanchez,2005,18,81869
1657,Adam Hernandez,2000,23,24371
3909,Kristina Hicks,2004,15,79262
1793,Jill Vega,2008,24,69497
5355,David Morales,2004,19,24576
5430,Margaret Bennett,2000,17,6714
7166,Dennis Rasmussen,2002,24,78394
4518,Breanna Guerrero,2004,16,55657
5446,Amy Torres,2000,20,53424
6494,Jeffrey Little,2000,16,99236
6997,John Mitchell,2006,17,80269
1459,Miranda Cameron,2007,23,4331
439,Jeanne Turner,2003,17,51950
8677,Patricia Beard,2000,24,85352
8550,Brett Wright,2000,22,99406
2280,Amanda Thomas,2007,20,50900
2041,Joshua Robertson,2006,21,97172
421,Ronald Robertson,2007,17,39382
4908,Charles Johnson,2006,16,57118
7601,Wendy Gilbert,2001,20,41144
8090,Jennifer Wade,2003,24,50386
187,Traci Gonzales,2004,15,64956
9752,Laura Cruz,2005,21,67579
2645,Samantha Arnold,2007,24,9164
3492,Julie Moore,2005,24,24329
6655,Michael Ayala,2005,15,34962
3954,Lisa Gomez,2006,16,61832
8350,Jeffrey Johnson,2006,15,20101
882,Sally Marshall,2002,17,38488
7721,Roberto Robinson,2003,16,59923
1611,Jesse Allen,2008,16,87688
9582,Christopher Mckay,2003,17,15798
6232,Ashley Adams,2009,23,28868
257,Jamie Guzman,2007,23,11334
3074,Carolyn Turner,2006,16,62749
4837,Cynthia Washington,2006,18,29419
7493,John Osborne,2006,19,49465
9170,Rick Tanner,2004,18,13141
2816,Kimberly Allen,2008,22,18630
2728,Cynthia Hahn,2004,16,81001
9227,David Johnson,2005,24,11958
9043,Jeremiah Ellis,2009,22,17528
2682,Julie Caldwell,2005,19,60275
7810,Angela Cunningham,2009,24,22069
3443,Jared Williams,2004,17,31264
2157,Jason Shah,2005,21,2726
5428,Mary Cruz,2006,24,9714
2813,Christopher Fields,2007,21,34871
7898,Mark Brewer,2003,20,26197
3644,Katelyn Sandoval,2006,22,56410
6535,Matthew Miller,2005,23,22822
5191,Kimberly Smith,2006,21,37054
3790,Caleb Hendricks,2005,21,5548
8561,Michael Wise,2008,18,2596
6632,Heather Sanders,2001,19,92810
7580,Patrick Kim,2009,17,58226
5378,Bryan Lee,2004,16,66727
2807,Kelsey Patel,2006,15,93371
9477,Suzanne Raymond,2009,19,48702
4348,Joshua Patterson,2006,22,24554
2042,Calvin Blair,2006,22,94657
1845,Barbara Andrews,2003,23,19781
1315,Wesley Lamb,2004,20,70756
606,Donna Sanders,2004,20,71175
7612,Mitchell Ramos,2001,16,29104
4258,Jared Rodriguez,2005,24,26515
5673,Christian Barron,2003,22,56229
193,Morgan Hayes,2004,16,78798
7792,Thomas Bowman,2000,21,11300
4354,Courtney Adkins,2009,24,71239
4135,Sarah Obrien,2001,15,89041
4463,Timothy Thompson,2001,20,2363
8554,Daniel Smith,2006,17,76225
9856,Ernest King,2006,17,76678
4081,Steven Franklin,2009,24,64726
2984,Jeffery Ballard,2002,20,55220
7369,Danielle Harris,2008,18,15512
6051,Ashley Hanson,2006,19,86844
2036,James Patton,2007,16,81303
2874,Jordan Pham,2006,24,44523
5251,Mark Reyes,2003,24,55997
6703,Robin Evans,2007,21,78522
1100,Daniel Miller,2008,18,88947
3372,Julie Moran,2006,17,37563
6290,James Henderson,2007,18,7413
9651,Kendra Carter,2000,20,17616
7690,Angela Bryant,2001,19,20430
5741,Joseph Fuller,2007,21,75277
1357,Heather Carter,2006,18,85704
8189,Joshua Moss,2009,19,98547
5899,Beth Walker,2002,16,8464
9924,Travis Smith,2002,21,39227
9350,Anthony Gray,2005,20,71132
7590,Michael Nguyen,2009,22,68236
2774,Nicole Vazquez,2000,15,53013
3364,Rachel Brewer,2003,20,13704
8837,Jodi Rivera,2008,20,97151
4409,Ronald Wright,2006,21,75266
4783,Shelley Ross,2007,16,55348
5652,Lisa Torres,2008,24,14958
6355,Jessica Green,2000,18,1006
9588,Isaac Gardner,2001,18,81453
8408,Matthew Dominguez,2001,23,59548
4883,Richard Ross,2001,24,35647
884,Jimmy Vance,2000,23,99667
8109,Susan Burgess,2005,15,61392
2880,Cory Smith,2001,23,18419
3488,Robert Harper,2009,22,34909
500,Frank Taylor,2005,23,32926
7273,Nicole Allen,2003,24,20822
7178,Tammy Hayes,2002,21,89207
7045,Crystal Hatfield,2005,15,34660
8123,Tara Hayes,2007,23,30066
3778,Jerry Gonzales,2007,16,62765
2347,Lauren Torres,2000,21,79502
2311,Jason Shaffer,2000,22,42757
2955,Joshua Rodriguez,2008,22,37587
8032,Laura Young,2003,22,6270
6899,Karen Collins,2003,16,83213
6226,Elizabeth Smith,2005,20,8276
7599,Tammy King,2003,15,58623
5295,Tiffany Barker,2009,16,4047
4120,James Gentry,2006,20,66632
5204,Benjamin Andrews,2001,22,66156
3344,Dylan Delacruz,2000,18,8453
3818,Richard Cummings,2002,24,4345
2264,Laura Mcdonald,2009,19,32005
8949,Tyrone Flores,2007,22,38519
5130,Mario Mack,2009,18,43836
9433,Andrew Blevins,2009,18,14171
445,Austin Kennedy,2008,16,95512
9124,Amanda Hill,2006,22,89541
164,Lindsey Ross,2007,20,32313
8359,Nathan Davis,2002,16,24108
1189,Amy White,2002,19,76148
254,Sarah Dixon,2000,19,38065
9894,Lisa Castillo,2008,24,52407
5516,Darlene Williams,2000,16,81533
9358,David Brewer,2005,24,27477
7673,Ashley Moore,2002,24,55138
6818,Lisa Ramos,2001,24,47302
7300,Patrick Allen,2003,17,90893
5942,Brandon Potts,2001,20,1116
6708,Angela Mack,2005,23,6982
2232,Jennifer Dickerson,2006,17,82469
5825,Kyle Delacruz,2009,17,43651
4340,Jennifer Smith,2005,20,62597
2678,Timothy Smith,2002,23,1843
151,Anthony Dixon,2005,17,33342
567,Tracey Gregory,2005,15,16542
975,Mark Brady,2004,22,53544
6241,Amber Hopkins,2008,18,52652
1610,John Rush,2000,16,60998
4022,Amy Harrison,2009,24,82163
8970,Tiffany Hanna,2006,17,74088
4273,Julie Guzman,2006,18,85230
6337,Michael Mitchell,2002,18,90375
490,Eric Leon,2003,19,41211
8601,Michelle Herman,2004,21,5607
3690,Mary Collier,2000,19,8469
3329,Kathryn Hamilton,2001,15,1635
4433,Pamela Bradley,2002,16,97260
880,Andrea Williams,2003,16,86852
8182,Gilbert Smith,2001,15,50850
6852,Misty Norman,2003,17,23542
4686,Valerie Harris,2002,21,89670
7246,William Johnson,2004,16,84812
9796,Beth Sims,2007,18,65535
9907,Patrick Moreno,2000,16,43436
621,Samuel Byrd,2002,19,92236
2491,Rebecca Harper,2005,17,89542
2332,Curtis Blake,2003,23,57610
3341,Cynthia Reynolds,2004,22,55341
5137,Andrea Williams,2003,21,52063
6200,Jeanne Henderson,2002,20,7376
478,Carolyn Dean,2002,17,74347
4451,David Strong,2003,19,66747
4558,Brian Valdez,2001,21,68320
9769,Vickie Willis,2005,15,45310
8509,Michaela Cervantes,2005,16,17788
5997,Laura Smith,2004,18,5956
1574,Erica Kent,2008,18,93287
8668,Catherine Allen,2001,21,69610
7024,Cody Carrillo,2004,17,2499
3872,Bernard Cameron,2005,21,10774
9556,Yolanda Curtis,2009,20,84151
3462,Kyle Young,2003,24,1778
8250,Teresa Smith,2006,21,64719
9662,Nicholas Wilson,2003,15,27409
7769,Gary Frost,2008,20,93772
4378,Amanda Scott,2004,18,63355
7961,Derek Stevenson,2003,23,14455
8793,Caitlin Bray,2004,18,32734
8434,Michelle Lopez,2009,21,38393
2775,Jon Glover,2001,20,2587
9316,Jennifer Davis,2006,24,81574
9066,Tina Trevino,2003,24,17216
6583,Joshua Brown,2002,17,34623
4771,Brittany Cook,2000,24,26484
3263,Tiffany Fitzpatrick,2006,20,30760
573,Brandon Reynolds,2001,19,78883
5851,Jose Huff,2004,16,13234
6343,Walter Travis,2002,24,40201
1408,Benjamin Adams,2003,15,1968
5761,James Snyder,2008,18,2559
3645,Michael Herrera,2003,23,71524
8500,Brent Chang,2008,17,45504
2847,Matthew Moore,2004,15,10657
4465,Tara Sharp,2006,23,48483
7458,Jacqueline Green,2008,23,38574
6072,Paul Day,2004,22,49103
3887,Tammie Carey,2004,17,61446
6245,Shawn Thomas,2004,17,87043
519,John Hernandez,2000,15,9574
2914,Tyler Porter,2004,16,10531
1910,Lisa Bradley,2009,22,3207
8287,Jennifer Price,2009,22,14088
7449,Cassandra James,2008,17,21941
1313,Steven Thompson,2000,20,6294
5351,David Garcia,2005,23,78807
6108,David Boone,2001,20,21525
7944,Emily Wilcox,2007,23,58962
3440,Mary Miller,2004,22,53910
1996,Anthony Neal,2005,17,23947
1169,Johnny Mccarthy,2007,15,77162
9832,Daniel Cunningham,2009,15,63145
4202,Erica Spencer,2003,23,67864
9825,Natalie Barnes,2005,15,62432
4890,Diane Mendoza,2007,24,46401
707,Andrew Kirk,2002,21,14700
5617,Claudia Nelson,2004,20,37783
745,Omar Orozco,2003,19,83093
8355,Hannah Hunt,2000,19,23113
7904,Teresa Leach,2008,19,37843
7384,Dustin Jones,2002,22,47954
8498,Jason Brooks,2006,20,16641
9031,Deborah Harris,2000,16,64932
4155,Francisco Clark,2002,23,60355
4751,Christina Jones,2002,15,61276
290,Isabel Foley,2003,21,22216
4851,Vickie Salas,2008,24,76557
6140,Melissa Doyle,2006,22,19227
1812,Rachel Myers,2003,20,34147
4933,Bianca Johnson,2005,23,69769
3725,John Freeman,2002,18,66125
4128,Joann Sullivan,2000,19,45723
7191,Brendan Kelly,2000,16,29638
8780,Thomas Mason,2003,22,69289
640,Kathleen Gonzalez,2005,17,27980
9256,Stephanie Riggs,2002,16,66026
6580,Alexander White,2001,24,85265
9208,Michelle Vargas,2001,23,42379
3245,Joyce Hernandez,2003,24,92090
2053,Joshua Spence,2007,24,65725
1587,Meredith Ramos,2005,24,50920
6776,Laura Frost,2008,18,36799
8810,Adam Hill,2005,24,88097
3379,Hannah Howard,2005,22,4645
2279,Bonnie Riggs,2005,19,93489
2065,Robert Gonzalez,2007,17,85557
8707,Derek Jones,2002,17,45407
691,Tina Shepard,2001,22,31255
7556,Michael Dodson,2007,19,2118
9153,Christian Haley,2000,16,32009
4125,Jeremy Schroeder,2009,15,5734
5425,Alice Jenkins,2003,15,70891
4818,Devon Garcia,2006,15,15561
1203,Gregory Howell,2005,21,35212
4874,Crystal Snyder,2004,22,80278
5507,Justin Pham,2006,24,18518
1850,Christina Cardenas,2009,23,96443
6750,Tanya Bowman,2007,24,44523
7516,Aaron Erickson,2001,21,87798
9519,Lauren Green,2004,21,52392
1583,Dawn Houston,2000,16,54203
5898,Joseph Washington,2009,23,18031
6427,Lance Wright,2002,16,15564
4644,William Hernandez,2009,20,42793
857,Lawrence Oliver,2002,16,16553
26,Ashley Herrera,2009,18,9061
3468,Brian Savage,2004,20,25830
8405,Christina Smith,2005,20,36216
2694,Linda Hammond,2005,17,19168
4850,Tabitha Dixon,2007,22,98321
8297,Tyler Jordan,2003,18,62953
3037,Jenna Jefferson,2002,17,78289
541,James Hull,2003,24,97801
1563,Mary Perez,2005,17,62897
8626,Alicia Coffey,2008,24,79650
1644,Lisa Baldwin,2001,17,27558
5557,Daniel Tucker,2009,15,92604
2738,Christina Davis,2000,21,9814
8174,Michael Richard,2001,19,54750
2668,Roger Lee,2003,18,23113
599,James Cruz,2002,16,18978
5952,Nancy Anderson,2004,21,91393
470,John Stein,2008,24,4009
3476,William Smith,2009,24,68986
2127,Harry Freeman,2000,19,67249
7809,Michael Burke,2007,21,28356
1212,Angela Welch,2004,21,22558
3525,Katherine Williams,2006,22,77010
2413,Anthony Hopkins,2009,24,60147
9678,Alexander Mitchell,2004,15,81655
7376,Richard Wall,2004,15,55658
6445,Andrew Vega,2008,23,14878
9998,Mary Foster,2006,24,60702
7542,Andre Smith,2000,18,51913
7058,Kyle Schmidt,2009,19,86698
1343,Brett Sanders,2000,22,44390
3244,James Guzman,2003,19,65243
335,Susan Hays,2009,20,50601
1378,Cassandra Hernandez,2007,18,92961
416,Jennifer Norris,2003,20,73386
6517,Gabriel Hunt,2009,18,37008
605,Jennifer Ryan,2009,15,40304
2199,Christopher Mcintyre,2001,22,65295
2574,Kenneth Phelps,2001,22,44355
8744,Colleen Diaz,2005,19,56701
3593,Rebecca Hogan,2004,18,18973
6810,Kathleen Jones,2009,15,32594
5027,Patrick Rasmussen,2007,21,35380
7871,Alexandra Rivera,2002,15,56991
41,Joseph Fox,2006,21,68725
9192,Brad Bradford,2005,24,30873
4600,Maria King,2006,16,28732
8049,Lisa Velasquez,2009,17,87389
8942,Tina Wilson,2009,15,17384
1120,Susan Peterson,2003,22,70093
7876,Kaitlyn Bell,2002,15,45366
3877,Kathy Russo,2002,18,79465
8495,Molly Jackson,2002,15,12377
2929,Gregory Moore,2003,19,11067
7814,Andrea Davis,2003,22,39353
5016,Megan Webb,2005,15,43272
1943,Jasmine Bailey,2004,18,20104
4789,Dorothy Bradley,2007,18,89858
5623,Brenda Blanchard,2007,22,56148
3743,Eric Rivers,2001,24,33577
6587,Tammy Jones,2000,15,94100
7568,Morgan Black,2000,18,7173
9109,Renee Schneider,2008,17,32459
873,Jeffrey Davila,2004,17,31412
2180,Kathryn Howell,2008,20,39497
9528,Brandy Hoffman,2006,24,92608
332,Justin Salazar,2000,22,69980
4238,David Perkins,2000,24,16129
2387,Chelsea Wilson,2004,23,82903
7276,Bradley Ryan,2003,22,1704
9483,Alfred Everett,2007,21,37067
2172,Jaime Carrillo,2000,15,9276
9713,David Walsh,2007,19,43862
1261,Sean Lynch,2000,16,99492
4385,Jay Lee,2000,19,87924
1507,Andrew Jackson,2007,24,64551
4041,Steven Jackson,2007,18,65502
4676,Brittany Goodman,2000,16,37771
1093,Robert Foster,2008,16,19456
636,Theodore Ramirez,2006,19,55711
4318,Marie Green,2004,24,7875
6779,Jose Mccann,2003,23,34087
1303,Cynthia Kennedy,2000,24,9869
6592,Jeremy Yang,2009,24,93712
8193,Daniel Scott,2001,24,16333
6987,Robert Hardin,2001,22,54085
6579,Justin Becker,2003,21,85506
9986,Alison Miller,2000,20,34241
3568,Lindsey Smith,2003,22,23883
3407,David Rodriguez,2000,17,57595
3082,Andrea Ramirez,2005,22,54728
7459,Melissa Wheeler,2007,24,41788
2841,David Torres,2003,22,57473
9254,Erik Allen,2004,21,35589
2663,Justin West,2003,19,22016
1508,Rachel Frazier,2002,19,87705
626,Mary Webb,2001,20,6785
9942,Sarah Adams,2000,17,46563
5126,Angela Hutchinson,2002,17,71709
6599,Justin Hughes,2008,16,47270
3459,Shari Smith,2003,16,86911
8866,Shawn Farrell,2000,21,58060
7897,Jennifer Weiss,2000,19,6883
3740,Glenn Moon,2005,15,82792
7675,Gwendolyn Barnett,2008,19,11270
2320,Christian Odom,2008,24,21617
7066,Craig Lopez,2007,21,21846
5889,Elijah Perez,2008,22,65030
8040,Susan Coleman,2005,19,68741
7829,Diamond Smith,2007,23,38161
9070,Craig Shaw,2003,20,64788
8545,Karen Moore,2009,19,67041
4524,Seth Johnson,2006,18,34766
801,David Welch,2006,21,43626
3623,Sarah Smith,2001,23,13721
6697,Pamela Morrow,2008,24,83350
7190,Daniel Castro,2000,15,14398
7535,David Turner,2001,18,53709
4421,Kayla Mcclure,2007,23,60544
8024,Stephanie Jackson,2002,17,26285
7252,Shannon Lambert,2006,16,90839
7148,Erin Bishop,2006,15,37804
6374,Tiffany Miller,2000,19,75741
615,Daniel Wallace,2009,23,88498
2195,James Williams,2008,21,43241
7662,Rebecca Benson,2005,15,17153
1338,Courtney Ballard,2007,17,77157
8716,Lisa Hamilton,2002,16,70148
2510,Colleen Stephenson,2005,17,60405
833,Matthew Brown,2002,17,7109
9430,Nichole Williams,2007,20,64925
6884,Kevin Salinas,2009,24,39591
1282,Holly Garcia,2001,20,13522
3663,Jordan Quinn,2003,18,10213
8068,Brian Porter,2009,22,17975
5972,Angelica Cruz,2001,19,1993
9190,Thomas Williams,2007,21,11382
4037,Michael Summers,2000,20,66489
2368,Chad Walker,2005,22,59448
937,Matthew Myers,2009,21,29304
1048,Amber Martin,2002,22,98959
3602,Rachel Johnson,2008,16,25114
3604,Darrell Fisher,2004,18,59482
5525,Mark Perry,2005,24,16597
3885,Dean Patterson,2005,21,90431
3494,Kimberly Jimenez,2001,15,74449
4516,Amanda Pena,2002,19,10528
4677,Elizabeth Singleton,2003,24,64064
4665,Blake Chapman,2006,15,28462
2865,Jeffrey Long,2001,17,58830
6603,Natalie Manning,2006,19,71682
5887,Desiree Campbell,2008,17,53921
4023,Christina Gross,2004,15,13687
3320,Cynthia Gonzales,2008,15,61089
858,Jeffrey Chavez,2009,17,70535
8106,Richard Myers,2009,18,37764
7572,Daniel Smith,2000,19,58870
6785,Jonathan Delgado,2009,21,61454
402,Jennifer Johnson,2007,21,19052
7547,Samuel Campbell,2001,18,5507
7396,Mark Williams,2008,20,40617
4428,Susan Thomas,2007,20,17685
8483,Amy Flores,2006,16,15402
1055,Craig Anderson,2002,24,31181
6678,John Green,2005,24,43778
7433,Kimberly Brown,2004,17,20680
2638,Karen White,2003,22,23606
4356,Joseph Villanueva,2000,18,43845
8790,Eric Price,2006,17,40713
9693,Nancy May,2008,21,48468
5099,Angelica Edwards,2001,22,90790
7438,Brian Johnson,2001,16,83262
6444,Jill Gonzalez,2007,22,92990
3946,Lisa Wise,2007,20,38238
1197,Cassie Rice,2001,21,28271
6217,Michael Thompson,2005,23,7470
5290,Michael Wood,2007,18,30491
9906,Jeremy Santiago,2009,21,83210
3254,Derek Sandoval,2005,21,32737
3711,Aaron Frye,2007,24,38579
9684,Patrick Thompson,2004,22,84941
8878,Carla Gentry,2003,20,19105
8515,Justin Chaney,2007,22,31878
3089,Jill Rodriguez,2006,20,84309
4823,Natasha Castillo,2003,20,71770
7562,Lisa Garrett,2006,22,36427
598,Andrew Clark,2005,22,36786
7138,Juan Beck,2007,19,40433
7293,Heidi Richardson,2000,20,77577
7090,Cody Castillo,2008,20,52155
2960,Whitney Scott,2002,20,44867
4834,Norman Mason,2005,17,44433
2965,James Peterson,2001,18,63480
5470,Zachary Porter,2001,21,9078
9740,Brian Miller,2007,16,16360
7495,Rick Mccall,2009,18,70643
6534,Daniel Miller,2000,15,70022
3700,Michael Barr,2002,15,65105
2766,Melissa Mack,2001,21,88790
7982,Robert King,2000,16,36021
5621,Susan White,2005,15,51172
6800,William Bailey,2006,23,64710
9323,Marvin Wilkerson,2000,20,66291
4563,Christina Salas,2001,16,15394
7381,Laura Douglas,2000,20,3480
5553,Rebecca Zimmerman,2000,23,69790
4342,Karen Wu,2000,20,47175
6949,John Spencer,2000,20,58266
762,Karina Jones,2002,23,38666
5198,Michelle Estes,2004,18,1742
1811,Paul Vasquez,2000,22,31129
3695,Jacob Page,2005,18,13739
9396,Lisa Palmer,2006,15,96280
3856,Howard Williams,2009,22,66051
467,Micheal Morales,2001,21,7705
9940,Amy Jones,2009,18,17092
5098,Anna Webb,2006,21,29735
2604,Rachel Spencer,2004,21,8760
1005,Danielle Brooks,2004,20,29456
9146,Teresa Tapia,2002,19,83164
3058,Ashley Vasquez,2002,18,7801
3936,Joseph Reyes,2007,17,23897
7365,Donald Valdez,2007,20,52141
4103,Kathryn Simpson,2000,23,24705
7278,Jonathan Allen,2009,21,78833
7037,Edward Knapp,2007,17,16214
1228,Anthony Gonzalez,2001,15,35287
9863,Joseph Smith,2003,23,22003
5695,Cheyenne Moss,2000,15,39885
2373,Tara Butler,2001,19,90329
996,Monica Garcia,2009,15,86780
2008,David Burnett,2000,21,19400
2781,Elizabeth Cunningham,2002,16,51003
497,Meredith Nguyen,2002,22,26775
9682,Dawn Vazquez,2004,20,88232
1042,Alice Allen,2005,20,38860
5229,David Johnson,2004,22,84028
1205,Elizabeth Leonard,2002,19,16640
8397,Michael Reed,2005,21,1576
6923,George Pennington,2008,20,4328
5913,Erica Navarro,2002,16,83563
4861,Natalie Miller,2004,16,95126
9081,Ryan Dunn,2006,16,43724
7199,Karen Hughes,2007,24,13561
4050,Rachel Martin,2009,24,17125
680,Scott Morrison,2001,24,6394
9824,John Strong,2001,21,58468
9622,April Parks,2004,17,85953
1427,Warren Guerrero,2001,17,72081
8864,Ronald Erickson,2000,17,65406
9923,Gavin Mason,2007,20,19852
3363,Craig Gordon,2007,20,62740
4339,Marilyn Sandoval,2000,21,65905
8638,Danielle Rivers,2002,23,25998
5087,Emily Moore,2008,23,13876
7678,Timothy Baker,2002,15,50943
1092,Pamela Hayes,2003,18,48815
2469,Olivia Chavez,2000,21,86254
9604,Cheryl Mccarthy,2003,23,53032
7151,Matthew Bowman,2002,17,35308
5847,Ariel Greene,2008,15,66269
2356,Holly Frye,2002,17,64191
2151,Gregory Patterson,2003,18,65577
8941,Kevin Clarke,2008,19,37552
760,Kevin Ball,2001,20,2591
4464,Kathy Fisher,2006,15,48289
8634,Paul King,2002,16,2324
7936,Eric Jennings,2004,21,96612
2082,Raymond Smith,2004,23,15759
5427,Amanda Mendoza,2008,23,92885
9444,Connor Gill,2007,20,18959
9550,James Bond,2001,23,76845
5777,William Cunningham,2003,17,79115
5602,Anthony Williams,2006,23,95286
7018,Beth Hamilton,2004,20,55836
5275,Christopher Jones,2004,23,98036
4427,Amanda Howell,2007,18,83807
4099,Michael Blanchard,2005,18,22367
4383,Ivan Medina,2000,21,22948
916,James Atkins,2005,24,2850
5498,Adam Hudson,2005,21,14972
931,Melanie Cardenas,2006,17,18738
7238,Joshua Vaughn,2005,17,66685
5738,Anna Carpenter,2003,15,44738
7440,Shelly Bass,2003,23,14851
6082,Karl Conner,2009,21,24420
9012,Kristy Barnes,2009,19,28094
7331,Jennifer Rodriguez,2002,22,17975
5173,Carla Wyatt,2007,18,86932
609,Laura Knight,2007,16,81223
7296,John Martinez,2008,18,44297
7017,Anthony James,2005,24,86995
9022,Margaret Smith,2001,21,81221
9987,Jeffery Henson,2006,19,60631
5991,Joseph Mcmahon,2006,17,78644
1721,Michael Hoffman,2001,20,7943
7708,Melissa Clayton,2008,24,2894
2562,Haley Torres,2001,20,26668
1161,Jeremy Martin,2000,23,84876
4685,James Cole,2003,18,95037
5462,Leslie Lynch,2000,15,23962
3964,Frank Cook,2000,16,63647
7240,Alan Obrien,2008,24,79575
6346,Alexandra Grant,2008,20,14318
6014,Gregory Mahoney,2003,24,89220
5941,Bethany Perez,2006,24,87049
9901,Angela Bennett,2008,21,20376
8023,Eric Webb,2004,22,91193
6383,Robert Herrera,2005,21,99495
1894,Spencer Miller,2005,24,68363
4611,William Banks,2007,19,12128
3868,Roger Martin,2004,16,55408
9017,Edward Avila,2005,18,31537
5274,Anthony Smith,2000,18,14241
1016,Tina Gonzales,2001,22,63264
2709,Christian Lee,2001,17,52452
3172,Kevin Barton,2001,15,60207
3596,Robert Beard,2001,15,76547
5938,Margaret Calderon,2003,17,66065
2800,Kevin Hoffman,2009,16,68768
3847,Debra Case,2007,19,92481
1599,Jessica Brown,2002,24,96713
5532,Mark Hubbard,2002,22,81221
7223,Paul Mckinney,2004,22,47629
5672,Suzanne Snyder,2006,15,98135
7491,Kristy Serrano,2004,24,80123
7057,Barbara Johnson,2008,22,26782
8526,Mark Lee,2009,15,82513
6526,Michael Moore,2009,24,45131
9629,Denise Torres,2005,20,15108
1919,Norma Marsh,2003,20,54906
7020,Ann Robinson,2000,16,77869
2947,Todd Stewart,2006,16,96642
715,Katelyn Deleon,2008,16,15968
7002,Martha Shaw,2008,24,95360
3188,Marcia Harris,2007,20,36483
5302,Sarah Huff,2009,15,42390
9452,Sydney Holt,2006,19,55667
2934,Cassandra Perry,2001,18,41592
4562,Jessica Morgan,2005,23,74675
8446,Calvin Simpson,2005,17,30234
1731,Alexis Smith,2002,16,26848
5300,Nathan Sullivan,2009,15,36343
4040,Scott Shannon,2007,23,60706
8464,Alexander Douglas,2005,18,49396
1624,Bradley Blackburn,2003,16,71554
8376,John Clayton,2007,17,48414
1848,Danny Becker,2000,23,13872
3426,Hailey Bell,2000,19,15891
5195,Taylor Mcbride,2007,18,11612
5168,Mark Garcia,2004,18,71282
1485,Larry Lewis,2003,21,38972
6811,Todd Juarez,2002,16,33397
4186,Charles Drake,2000,21,4735
6712,Kim Jackson,2001,16,12951
7704,Vicki Boyd,2001,23,41077
6627,Toni Booth,2006,16,12550
9199,Alexis Mcdonald,2008,16,82197
7703,Mark Sanchez,2002,21,80814
130,Emily Cohen,2006,18,70437
8573,Jennifer Miller,2004,20,44433
2104,Paul Donovan,2005,23,79567
9579,Courtney Cruz,2003,15,57533
568,Theresa Guzman,2003,17,94700
8702,William Kennedy,2003,19,2668
395,Joseph Brooks,2001,19,83882
6419,Zachary Washington,2006,18,37991
281,Lori Hunt,2002,17,5789
6863,Jennifer Yang,2000,24,40414
1391,John Burgess,2002,17,62043
3863,Jill Johnson,2009,18,96975
4757,Hannah Williams,2003,19,70122
9200,Jill Lane,2009,22,74460
8474,James Smith,2005,21,31168
7234,Judith Hickman,2008,23,91899
9520,Maria Ryan,2001,17,51468
6491,Thomas Park,2000,17,20780
2328,Angela Baker,2004,17,53749
4920,Lori Skinner,2009,21,23318
6096,Lee Scott,2008,20,89973
475,Priscilla Carroll,2007,17,22095
4336,Matthew Lee,2009,19,78387
5369,Brittany White,2001,23,95536
6156,Peter Silva,2009,17,83704
3795,Catherine Moss,2006,16,25525
7753,Sheri Mcdonald,2001,19,33085
